T0;T1;T2;T3;Value;Jobs;Heartbeat;Cluster;Name
1617112198739;1617112235946;1617112235960;1617112235962;1358;1;29;node1:0,node3:1;node2
1617112198740;1617112235989;1617112236019;1617112236020;1359;1;28;node1:0,node3:1;node2
1617112198741;1617112235999;1617112236021;1617112236023;1360;1;36;node1:0,node2:1;node3
1617112198742;1617112236049;1617112236068;1617112236069;1361;1;25;node1:0,node3:1;node2
1617112198742;1617112236061;1617112236082;1617112236083;1362;1;25;node1:0,node2:1;node3
1617112198743;1617112236106;1617112236126;1617112236128;1363;1;34;node1:0,node3:1;node2
1617112198747;1617112236128;1617112236156;1617112236157;1364;1;22;node1:0,node2:2;node3
1617112198747;1617112236151;1617112236168;1617112236170;1365;2;23;node1:0,node3:1;node2
1617112198748;1617112236192;1617112236217;1617112236218;1366;1;23;node1:0,node3:1;node2
1617112198749;1617112236209;1617112236231;1617112236233;1367;1;33;node1:0,node2:1;node3
1617112198750;1617112236251;1617112236279;1617112236280;1368;2;25;node1:0,node3:1;node2
1617112198751;1617112236265;1617112236289;1617112236290;1369;1;20;node1:0,node2:1;node3
1617112198752;1617112236333;1617112236351;1617112236352;1370;1;25;node1:0,node3:1;node2
1617112198752;1617112236350;1617112236371;1617112236373;1371;1;20;node1:0,node2:2;node3
1617112198753;1617112236376;1617112236398;1617112236400;1372;2;25;node1:0,node3:1;node2
1617112198754;1617112236408;1617112236431;1617112236432;1373;2;24;node1:0,node3:1;node2
1617112198757;1617112236435;1617112236452;1617112236453;1374;1;24;node1:0,node2:2;node3
1617112198758;1617112236447;1617112236465;1617112236466;1375;2;31;node1:0,node3:1;node2
1617112198759;1617112236481;1617112236501;1617112236502;1376;2;34;node1:0,node3:1;node2
1617112198760;1617112236505;1617112236520;1617112236521;1377;1;30;node1:0,node2:1;node3
1617112198761;1617112236539;1617112236559;1617112236560;1378;1;23;node1:0,node3:1;node2
1617112198762;1617112236583;1617112236614;1617112236615;1379;1;29;node1:0,node2:1;node3
1617112198763;1617112236605;1617112236626;1617112236628;1380;1;24;node1:0,node3:1;node2
1617112198764;1617112236637;1617112236659;1617112236660;1381;2;44;node1:0,node3:1;node2
1617112198765;1617112236676;1617112236689;1617112236691;1382;1;35;node1:0,node2:1;node3
1617112198766;1617112236709;1617112236728;1617112236729;1383;1;20;node1:0,node3:1;node2
1617112198768;1617112236728;1617112236747;1617112236748;1384;1;21;node1:0,node2:1;node3
1617112198769;1617112236768;1617112236786;1617112236788;1385;1;21;node1:0,node3:1;node2
1617112198770;1617112236806;1617112236839;1617112236840;1386;1;34;node1:0,node2:1;node3
1617112198771;1617112236840;1617112236868;1617112236869;1387;2;21;node1:0,node3:1;node2
1617112198771;1617112236870;1617112236897;1617112236898;1388;2;40;node1:0,node3:1;node2
1617112198774;1617112236872;1617112236908;1617112236909;1389;1;21;node1:0,node2:2;node3
1617112198775;1617112236927;1617112236948;1617112236949;1390;2;29;node1:0,node3:1;node2
1617112198777;1617112236946;1617112236968;1617112236969;1391;1;21;node1:0,node2:1;node3
1617112198778;1617112237002;1617112237023;1617112237025;1392;1;23;node1:0,node3:1;node2
1617112198779;1617112237011;1617112237034;1617112237035;1393;1;23;node1:0,node2:1;node3
1617112198780;1617112237058;1617112237084;1617112237085;1394;1;32;node1:0,node3:1;node2
1617112198781;1617112237072;1617112237095;1617112237097;1395;1;20;node1:0,node2:2;node3
1617112198782;1617112237122;1617112237137;1617112237139;1396;2;25;node1:0,node3:1;node2
1617112198783;1617112237146;1617112237170;1617112237172;1397;2;29;node1:0,node3:1;node2
1617112198783;1617112237159;1617112237182;1617112237184;1398;1;32;node1:0,node2:2;node3
1617112198784;1617112237188;1617112237213;1617112237214;1399;2;32;node1:0,node3:1;node2
1617112198788;1617112237260;1617112237281;1617112237282;1401;1;22;node1:0,node2:2;node3
1617112198785;1617112237268;1617112237284;1617112237285;1400;2;21;node1:0,node3:1;node2
1617112198789;1617112237289;1617112237312;1617112237313;1402;2;30;node1:0,node3:2;node2
1617112198789;1617112237293;1617112237314;1617112237315;1403;2;23;node1:0,node2:2;node3
1617112198790;1617112237346;1617112237370;1617112237371;1404;1;27;node1:0,node3:1;node2
1617112198791;1617112237359;1617112237380;1617112237381;1405;1;20;node1:0,node2:2;node3
1617112198792;1617112237394;1617112237415;1617112237416;1406;2;23;node1:0,node3:1;node2
1617112198794;1617112237438;1617112237453;1617112237454;1408;1;25;node1:0,node2:2;node3
1617112198793;1617112237436;1617112237458;1617112237459;1407;2;25;node1:0,node3:1;node2
1617112198795;1617112237479;1617112237496;1617112237498;1409;2;40;node1:0,node3:1;node2
1617112198796;1617112237491;1617112237510;1617112237511;1410;1;25;node1:0,node2:1;node3
1617112198799;1617112237547;1617112237565;1617112237566;1411;1;21;node1:0,node3:1;node2
1617112198800;1617112237553;1617112237578;1617112237580;1412;1;20;node1:0,node2:1;node3
1617112198800;1617112237579;1617112237597;1617112237598;1413;2;29;node1:0,node3:1;node2
1617112198801;1617112237625;1617112237649;1617112237651;1414;1;24;node1:0,node2:1;node3
1617112198802;1617112237650;1617112237670;1617112237671;1415;2;24;node1:0,node3:1;node2
1617112198803;1617112237673;1617112237691;1617112237692;1416;2;24;node1:0,node3:1;node2
1617112198804;1617112237695;1617112237708;1617112237709;1417;1;23;node1:0,node2:2;node3
1617112198804;1617112237737;1617112237763;1617112237764;1418;1;25;node1:0,node3:1;node2
1617112198805;1617112237756;1617112237779;1617112237780;1419;1;21;node1:0,node2:2;node3
1617112198806;1617112237777;1617112237800;1617112237801;1420;2;28;node1:0,node3:1;node2
1617112198809;1617112237841;1617112237855;1617112237856;1421;1;19;node1:0,node3:1;node2
1617112198810;1617112237847;1617112237868;1617112237870;1422;1;19;node1:0,node2:2;node3
1617112198811;1617112237891;1617112237911;1617112237913;1423;2;24;node1:0,node3:1;node2
1617112198812;1617112237920;1617112237949;1617112237951;1424;2;32;node1:0,node3:1;node2
1617112198813;1617112237928;1617112237951;1617112237953;1425;1;25;node1:0,node2:2;node3
1617112198814;1617112237996;1617112238018;1617112238019;1426;2;20;node1:0,node3:1;node2
1617112198815;1617112237997;1617112238023;1617112238025;1427;1;21;node1:0,node2:2;node3
1617112198815;1617112238029;1617112238045;1617112238047;1428;2;25;node1:0,node3:2;node2
1617112198816;1617112238053;1617112238076;1617112238077;1429;1;23;node1:0,node2:2;node3
1617112198821;1617112238068;1617112238091;1617112238092;1430;2;30;node1:0,node3:1;node2
1617112198821;1617112238112;1617112238133;1617112238134;1431;1;20;node1:0,node3:1;node2
1617112198822;1617112238120;1617112238144;1617112238146;1432;1;33;node1:0,node2:1;node3
1617112198823;1617112238158;1617112238170;1617112238171;1433;2;24;node1:0,node3:1;node2
1617112198824;1617112238183;1617112238198;1617112238199;1434;1;20;node1:0,node2:1;node3
1617112198825;1617112238224;1617112238241;1617112238242;1435;1;27;node1:0,node3:1;node2
1617112198826;1617112238249;1617112238268;1617112238269;1436;1;19;node1:0,node2:2;node3
1617112198826;1617112238262;1617112238290;1617112238292;1437;2;26;node1:0,node3:1;node2
1617112198827;1617112238305;1617112238324;1617112238325;1438;2;45;node1:0,node3:1;node2
1617112198830;1617112238337;1617112238355;1617112238357;1439;1;43;node1:0,node2:1;node3
1617112198831;1617112238372;1617112238386;1617112238387;1440;1;19;node1:0,node3:1;node2
1617112198832;1617112238403;1617112238422;1617112238423;1441;1;21;node1:0,node2:1;node3
1617112198833;1617112238454;1617112238469;1617112238470;1442;1;34;node1:0,node3:1;node2
1617112198834;1617112238462;1617112238487;1617112238488;1443;1;21;node1:0,node2:1;node3
1617112198835;1617112238485;1617112238504;1617112238505;1444;2;24;node1:0,node3:1;node2
1617112198836;1617112238530;1617112238554;1617112238556;1445;1;22;node1:0,node2:1;node3
1617112198837;1617112238551;1617112238568;1617112238569;1446;1;21;node1:0,node3:1;node2
1617112198838;1617112238582;1617112238599;1617112238602;1447;2;37;node1:0,node3:1;node2
1617112198838;1617112238608;1617112238620;1617112238621;1448;1;36;node1:0,node2:1;node3
1617112198841;1617112238658;1617112238673;1617112238674;1449;1;26;node1:0,node3:1;node2
1617112198842;1617112238672;1617112238704;1617112238705;1450;1;22;node1:0,node2:2;node3
1617112198842;1617112238690;1617112238707;1617112238709;1451;2;23;node1:0,node3:1;node2
1617112198843;1617112238735;1617112238755;1617112238756;1452;1;23;node1:0,node3:1;node2
1617112198844;1617112238754;1617112238778;1617112238779;1453;1;22;node1:0,node2:2;node3
1617112198845;1617112238801;1617112238822;1617112238823;1454;2;29;node1:0,node3:1;node2
1617112198846;1617112238830;1617112238846;1617112238847;1455;2;38;node1:0,node3:1;node2
1617112198847;1617112238830;1617112238858;1617112238859;1456;1;24;node1:0,node2:2;node3
1617112198848;1617112238870;1617112238887;1617112238888;1457;2;24;node1:0,node3:1;node2
1617112198849;1617112238918;1617112238943;1617112238944;1458;1;28;node1:0,node2:1;node3
1617112198851;1617112238941;1617112238960;1617112238961;1459;2;22;node1:0,node3:1;node2
1617112198852;1617112238966;1617112238987;1617112238988;1460;2;22;node1:0,node3:1;node2
1617112198853;1617112238987;1617112239011;1617112239012;1461;1;23;node1:0,node2:2;node3
1617112198854;1617112239024;1617112239051;1617112239052;1462;1;17;node1:0,node3:1;node2
1617112198855;1617112239061;1617112239071;1617112239073;1463;1;23;node1:0,node2:1;node3
1617112198856;1617112239100;1617112239125;1617112239127;1464;1;20;node1:0,node3:1;node2
1617112198856;1617112239123;1617112239145;1617112239146;1465;1;23;node1:0,node2:2;node3
1617112198857;1617112239144;1617112239175;1617112239176;1466;2;30;node1:0,node3:1;node2
1617112198859;1617112239209;1617112239220;1617112239221;1468;1;45;node1:0,node2:1;node3
1617112198858;1617112239197;1617112239229;1617112239231;1467;1;22;node1:0,node3:1;node2
1617112198862;1617112239254;1617112239274;1617112239275;1469;1;21;node1:0,node3:1;node2
1617112198863;1617112239285;1617112239299;1617112239300;1470;1;21;node1:0,node2:2;node3
1617112198864;1617112239297;1617112239324;1617112239326;1471;2;26;node1:0,node3:1;node2
1617112198865;1617112239349;1617112239373;1617112239374;1472;1;19;node1:0,node3:1;node2
1617112198866;1617112239361;1617112239378;1617112239379;1473;1;48;node1:0,node2:1;node3
1617112198868;1617112239420;1617112239431;1617112239432;1475;1;21;node1:0,node2:1;node3
1617112198867;1617112239408;1617112239437;1617112239438;1474;1;27;node1:0,node3:1;node2
1617112198869;1617112239471;1617112239480;1617112239482;1476;1;24;node1:0,node3:1;node2
1617112198870;1617112239481;1617112239500;1617112239502;1477;1;28;node1:0,node2:1;node3
1617112198870;1617112239513;1617112239527;1617112239528;1478;2;20;node1:0,node3:1;node2
1617112198874;1617112239548;1617112239569;1617112239570;1479;1;28;node1:0,node2:1;node3
1617112198875;1617112239571;1617112239592;1617112239594;1480;2;22;node1:0,node3:1;node2
1617112198876;1617112239603;1617112239622;1617112239623;1481;2;26;node1:0,node3:1;node2
1617112198877;1617112239617;1617112239643;1617112239644;1482;1;23;node1:0,node2:2;node3
1617112198878;1617112239642;1617112239653;1617112239654;1483;2;26;node1:0,node3:1;node2
1617112198879;1617112239696;1617112239710;1617112239712;1484;1;25;node1:0,node2:1;node3
1617112198880;1617112239708;1617112239724;1617112239725;1485;1;19;node1:0,node3:1;node2
1617112198880;1617112239744;1617112239765;1617112239766;1486;1;19;node1:0,node3:1;node2
1617112198881;1617112239770;1617112239798;1617112239800;1487;1;23;node1:0,node2:2;node3
1617112198884;1617112239800;1617112239816;1617112239818;1488;2;22;node1:0,node3:1;node2
1617112198885;1617112239829;1617112239855;1617112239856;1489;2;32;node1:0,node3:1;node2
1617112198886;1617112239852;1617112239866;1617112239868;1490;1;23;node1:0,node2:2;node3
1617112198887;1617112239867;1617112239892;1617112239893;1491;2;29;node1:0,node3:1;node2
1617112198888;1617112239919;1617112239939;1617112239940;1492;1;24;node1:0,node3:1;node2
1617112198889;1617112239928;1617112239951;1617112239953;1493;1;36;node1:0,node2:1;node3
1617112198890;1617112239972;1617112239995;1617112239997;1494;1;33;node1:0,node3:1;node2
1617112198890;1617112239994;1617112240016;1617112240017;1495;1;22;node1:0,node2:2;node3
1617112198891;1617112240020;1617112240037;1617112240039;1496;2;24;node1:0,node3:1;node2
1617112198892;1617112240063;1617112240082;1617112240083;1497;1;20;node1:0,node3:1;node2
1617112198893;1617112240085;1617112240109;1617112240110;1498;1;27;node1:0,node2:2;node3
1617112198896;1617112240117;1617112240136;1617112240138;1499;2;24;node1:0,node3:1;node2
1617112198897;1617112240145;1617112240168;1617112240171;1500;2;24;node1:0,node3:1;node2
1617112198898;1617112240168;1617112240185;1617112240186;1501;1;22;node1:0,node2:2;node3
1617112198899;1617112240217;1617112240238;1617112240240;1502;2;20;node1:0,node3:1;node2
1617112198900;1617112240239;1617112240254;1617112240255;1504;1;27;node1:0,node2:2;node3
1617112198900;1617112240242;1617112240266;1617112240268;1503;2;26;node1:0,node3:2;node2
1617112198901;1617112240282;1617112240307;1617112240308;1505;1;19;node1:0,node2:2;node3
1617112198902;1617112240303;1617112240327;1617112240328;1506;2;25;node1:0,node3:1;node2
1617112198903;1617112240334;1617112240356;1617112240357;1507;2;31;node1:0,node3:1;node2
1617112198907;1617112240345;1617112240367;1617112240369;1508;1;22;node1:0,node2:2;node3
1617112198908;1617112240378;1617112240393;1617112240394;1509;2;24;node1:0,node3:1;node2
1617112198908;1617112240400;1617112240419;1617112240420;1510;1;17;node1:0,node2:1;node3
1617112198909;1617112240432;1617112240447;1617112240449;1511;1;19;node1:0,node3:1;node2
1617112198910;1617112240456;1617112240468;1617112240470;1512;1;18;node1:0,node2:1;node3
1617112198911;1617112240498;1617112240515;1617112240516;1513;1;24;node1:0,node3:1;node2
1617112198912;1617112240507;1617112240523;1617112240524;1514;1;22;node1:0,node2:1;node3
1617112198913;1617112240555;1617112240568;1617112240569;1516;1;20;node1:0,node2:1;node3
1617112198913;1617112240549;1617112240573;1617112240574;1515;1;27;node1:0,node3:1;node2
1617112198914;1617112240613;1617112240634;1617112240635;1517;1;25;node1:0,node3:1;node2
1617112198917;1617112240625;1617112240645;1617112240647;1518;1;22;node1:0,node2:2;node3
1617112198918;1617112240676;1617112240686;1617112240688;1519;2;22;node1:0,node3:1;node2
1617112198919;1617112240687;1617112240707;1617112240708;1520;2;30;node1:0,node3:1;node2
1617112198920;1617112240693;1617112240712;1617112240713;1521;1;23;node1:0,node2:2;node3
1617112198921;1617112240724;1617112240735;1617112240737;1522;2;23;node1:0,node3:1;node2
1617112198922;1617112240750;1617112240770;1617112240771;1523;1;22;node1:0,node2:1;node3
1617112198922;1617112240778;1617112240805;1617112240807;1524;1;24;node1:0,node3:1;node2
1617112198923;1617112240819;1617112240841;1617112240842;1525;1;21;node1:0,node2:1;node3
1617112198924;1617112240850;1617112240858;1617112240859;1526;1;20;node1:0,node3:1;node2
1617112198926;1617112240893;1617112240919;1617112240920;1527;1;22;node1:0,node2:1;node3
1617112198927;1617112240912;1617112240946;1617112240947;1528;2;22;node1:0,node3:1;node2
1617112198928;1617112240956;1617112240972;1617112240974;1529;2;37;node1:0,node3:1;node2
1617112198929;1617112240967;1617112240993;1617112240995;1530;1;26;node1:0,node2:2;node3
1617112198930;1617112240989;1617112241018;1617112241019;1531;2;27;node1:0,node3:1;node2
1617112198931;1617112241043;1617112241059;1617112241061;1532;1;23;node1:0,node3:1;node2
1617112198932;1617112241068;1617112241083;1617112241085;1533;1;22;node1:0,node2:2;node3
1617112198933;1617112241096;1617112241108;1617112241112;1534;2;23;node1:0,node3:1;node2
1617112198934;1617112241118;1617112241135;1617112241136;1535;2;24;node1:0,node3:1;node2
1617112198934;1617112241135;1617112241152;1617112241153;1536;1;23;node1:0,node2:2;node3
1617112198937;1617112241156;1617112241186;1617112241187;1537;2;30;node1:0,node3:1;node2
1617112198938;1617112241201;1617112241217;1617112241220;1538;1;24;node1:0,node2:1;node3
1617112198939;1617112241246;1617112241274;1617112241275;1539;1;35;node1:0,node3:1;node2
1617112198941;1617112241263;1617112241280;1617112241281;1540;1;24;node1:0,node2:1;node3
1617112198941;1617112241310;1617112241328;1617112241330;1541;1;29;node1:0,node3:1;node2
1617112198942;1617112241326;1617112241351;1617112241352;1542;1;20;node1:0,node2:1;node3
1617112198943;1617112241351;1617112241377;1617112241379;1543;2;30;node1:0,node3:1;node2
1617112198944;1617112241396;1617112241418;1617112241419;1544;1;21;node1:0,node2:1;node3
1617112198945;1617112241427;1617112241454;1617112241456;1545;1;23;node1:0,node3:1;node2
1617112198947;1617112241453;1617112241472;1617112241473;1546;1;22;node1:0,node2:1;node3
1617112198948;1617112241510;1617112241530;1617112241532;1547;1;26;node1:0,node3:1;node2
1617112198949;1617112241518;1617112241543;1617112241545;1548;1;24;node1:0,node2:1;node3
1617112198950;1617112241557;1617112241589;1617112241591;1549;2;26;node1:0,node3:1;node2
1617112198951;1617112241582;1617112241593;1617112241595;1550;1;24;node1:0,node2:1;node3
1617112198952;1617112241644;1617112241663;1617112241665;1551;1;21;node1:0,node3:1;node2
1617112198952;1617112241661;1617112241682;1617112241684;1552;1;21;node1:0,node2:2;node3
1617112198953;1617112241684;1617112241712;1617112241713;1553;2;29;node1:0,node3:1;node2
1617112198954;1617112241730;1617112241751;1617112241752;1554;2;48;node1:0,node3:1;node2
1617112198955;1617112241766;1617112241786;1617112241787;1555;1;45;node1:0,node2:1;node3
1617112198957;1617112241801;1617112241823;1617112241824;1556;1;21;node1:0,node3:1;node2
1617112198958;1617112241828;1617112241841;1617112241842;1557;1;22;node1:0,node2:1;node3
1617112198959;1617112241880;1617112241908;1617112241910;1558;1;20;node1:0,node3:1;node2
1617112198960;1617112241902;1617112241929;1617112241931;1559;1;22;node1:0,node2:2;node3
1617112198961;1617112241934;1617112241968;1617112241970;1560;2;25;node1:0,node3:1;node2
1617112198963;1617112241967;1617112241988;1617112241989;1562;1;25;node1:0,node2:2;node3
1617112198962;1617112241974;1617112241997;1617112241998;1561;2;36;node1:0,node3:1;node2
1617112198963;1617112242011;1617112242036;1617112242037;1563;2;29;node1:0,node3:1;node2
1617112198964;1617112242053;1617112242066;1617112242067;1564;1;33;node1:0,node2:1;node3
1617112198965;1617112242100;1617112242120;1617112242121;1565;1;34;node1:0,node3:1;node2
1617112198968;1617112242126;1617112242153;1617112242154;1566;1;24;node1:0,node2:2;node3
1617112198969;1617112242132;1617112242154;1617112242155;1567;2;28;node1:0,node3:1;node2
1617112198970;1617112242198;1617112242219;1617112242220;1568;1;28;node1:0,node3:1;node2
1617112198971;1617112242202;1617112242229;1617112242231;1569;1;24;node1:0,node2:2;node3
1617112198971;1617112242245;1617112242260;1617112242262;1570;2;38;node1:0,node3:1;node2
1617112198972;1617112242288;1617112242310;1617112242311;1571;1;22;node1:0,node3:1;node2
1617112198973;1617112242303;1617112242321;1617112242322;1572;1;37;node1:0,node2:1;node3
1617112198974;1617112242331;1617112242355;1617112242356;1573;2;27;node1:0,node3:1;node2
1617112198974;1617112242376;1617112242402;1617112242403;1574;1;32;node1:0,node2:1;node3
1617112198975;1617112242391;1617112242418;1617112242419;1575;1;18;node1:0,node3:1;node2
1617112198978;1617112242426;1617112242445;1617112242446;1576;2;45;node1:0,node3:1;node2
1617112198981;1617112242460;1617112242474;1617112242475;1577;1;36;node1:0,node2:1;node3
1617112198982;1617112242499;1617112242527;1617112242528;1578;1;29;node1:0,node3:1;node2
1617112198983;1617112242507;1617112242532;1617112242534;1579;1;23;node1:0,node2:1;node3
1617112198984;1617112242561;1617112242584;1617112242586;1580;1;30;node1:0,node3:1;node2
1617112198985;1617112242596;1617112242614;1617112242615;1581;1;24;node1:0,node2:2;node3
1617112198986;1617112242604;1617112242637;1617112242638;1582;2;26;node1:0,node3:1;node2
1617112198988;1617112242656;1617112242677;1617112242678;1583;2;53;node1:0,node3:1;node2
1617112198989;1617112242695;1617112242719;1617112242720;1584;1;37;node1:0,node2:1;node3
1617112198989;1617112242719;1617112242743;1617112242744;1585;1;20;node1:0,node3:1;node2
1617112198990;1617112242752;1617112242770;1617112242771;1586;2;46;node1:0,node3:1;node2
1617112198991;1617112242795;1617112242825;1617112242826;1587;1;25;node1:0,node2:1;node3
1617112198992;1617112242825;1617112242854;1617112242855;1588;2;23;node1:0,node3:1;node2
1617112198993;1617112242868;1617112242893;1617112242895;1589;2;43;node1:0,node3:1;node2
1617112198993;1617112242879;1617112242893;1617112242896;1590;1;28;node1:0,node2:2;node3
1617112198994;1617112242929;1617112242951;1617112242953;1591;2;24;node1:0,node3:1;node2
1617112198995;1617112242960;1617112242981;1617112242982;1592;2;34;node1:0,node3:1;node2
1617112198999;1617112242969;1617112242990;1617112242991;1593;1;19;node1:0,node2:2;node3
1617112199000;1617112242995;1617112243010;1617112243011;1594;2;29;node1:0,node3:1;node2
1617112199001;1617112243052;1617112243063;1617112243064;1595;1;22;node1:0,node2:1;node3
1617112199002;1617112243062;1617112243083;1617112243084;1596;2;24;node1:0,node3:1;node2
1617112199003;1617112243088;1617112243111;1617112243112;1597;2;28;node1:0,node3:1;node2
1617112199004;1617112243106;1617112243127;1617112243128;1598;1;22;node1:0,node2:2;node3
1617112199005;1617112243134;1617112243148;1617112243149;1599;2;24;node1:0,node3:1;node2
1617112199006;1617112243169;1617112243195;1617112243197;1600;1;24;node1:0,node2:1;node3
1617112199007;1617112243186;1617112243207;1617112243209;1601;1;22;node1:0,node3:1;node2
1617112199010;1617112243242;1617112243261;1617112243262;1602;1;21;node1:0,node2:1;node3
1617112199011;1617112243256;1617112243275;1617112243276;1603;1;22;node1:0,node3:1;node2
1617112199012;1617112243291;1617112243303;1617112243304;1604;2;38;node1:0,node3:1;node2
1617112199013;1617112243328;1617112243353;1617112243354;1605;1;31;node1:0,node2:1;node3
1617112199013;1617112243347;1617112243360;1617112243361;1606;1;21;node1:0,node3:1;node2
1617112199014;1617112243378;1617112243397;1617112243398;1607;2;36;node1:0,node3:1;node2
1617112199015;1617112243404;1617112243417;1617112243418;1608;1;27;node1:0,node2:1;node3
1617112199016;1617112243446;1617112243466;1617112243467;1609;1;19;node1:0,node3:1;node2
1617112199017;1617112243462;1617112243483;1617112243484;1610;1;26;node1:0,node2:1;node3
1617112199018;1617112243489;1617112243503;1617112243506;1611;2;27;node1:0,node3:1;node2
1617112199022;1617112243538;1617112243569;1617112243570;1612;1;22;node1:0,node2:1;node3
1617112199023;1617112243552;1617112243572;1617112243574;1613;2;23;node1:0,node3:1;node2
1617112199024;1617112243590;1617112243608;1617112243609;1614;2;23;node1:0,node3:1;node2
1617112199025;1617112243621;1617112243641;1617112243642;1615;1;19;node1:0,node2:2;node3
1617112199026;1617112243639;1617112243659;1617112243660;1616;1;20;node1:0,node3:1;node2
1617112199026;1617112243677;1617112243697;1617112243699;1617;1;19;node1:0,node2:1;node3
1617112199027;1617112243707;1617112243722;1617112243723;1618;1;23;node1:0,node3:1;node2
1617112199029;1617112243745;1617112243764;1617112243765;1619;1;25;node1:0,node2:1;node3
1617112199032;1617112243764;1617112243792;1617112243793;1620;1;23;node1:0,node3:1;node2
1617112199033;1617112243806;1617112243837;1617112243838;1621;2;47;node1:0,node3:1;node2
1617112199034;1617112243837;1617112243856;1617112243858;1622;1;48;node1:0,node2:1;node3
1617112199035;1617112243883;1617112243906;1617112243907;1623;1;21;node1:0,node3:1;node2
1617112199036;1617112243906;1617112243936;1617112243937;1624;1;22;node1:0,node2:1;node3
1617112199037;1617112243948;1617112243974;1617112243975;1625;1;19;node1:0,node3:1;node2
1617112199038;1617112243991;1617112244016;1617112244017;1626;1;28;node1:0,node2:1;node3
1617112199039;1617112244025;1617112244038;1617112244040;1627;1;21;node1:0,node3:1;node2
1617112199039;1617112244055;1617112244081;1617112244082;1628;1;18;node1:0,node2:1;node3
1617112199042;1617112244092;1617112244106;1617112244108;1629;1;23;node1:0,node3:1;node2
1617112199043;1617112244136;1617112244156;1617112244158;1630;1;28;node1:0,node2:1;node3
1617112199043;1617112244159;1617112244186;1617112244188;1631;2;24;node1:0,node3:1;node2
1617112199044;1617112244188;1617112244213;1617112244215;1632;2;30;node1:0,node3:1;node2
1617112199045;1617112244222;1617112244246;1617112244247;1633;1;25;node1:0,node2:2;node3
1617112199046;1617112244232;1617112244249;1617112244251;1634;2;27;node1:0,node3:1;node2
1617112199046;1617112244277;1617112244298;1617112244299;1635;1;22;node1:0,node3:1;node2
1617112199047;1617112244292;1617112244315;1617112244316;1636;1;27;node1:0,node2:1;node3
1617112199048;1617112244313;1617112244342;1617112244344;1637;2;29;node1:0,node3:1;node2
1617112199049;1617112244359;1617112244372;1617112244373;1638;1;19;node1:0,node2:1;node3
1617112199049;1617112244384;1617112244401;1617112244402;1639;1;23;node1:0,node3:1;node2
1617112199050;1617112244423;1617112244440;1617112244441;1640;1;24;node1:0,node2:1;node3
1617112199053;1617112244437;1617112244454;1617112244455;1641;1;21;node1:0,node3:1;node2
1617112199054;1617112244485;1617112244498;1617112244499;1642;1;27;node1:0,node2:1;node3
1617112199054;1617112244517;1617112244530;1617112244531;1643;1;26;node1:0,node3:1;node2
1617112199055;1617112244558;1617112244574;1617112244575;1644;1;31;node1:0,node2:1;node3
1617112199056;1617112244577;1617112244599;1617112244600;1645;1;23;node1:0,node3:1;node2
1617112199057;1617112244619;1617112244646;1617112244647;1646;2;46;node1:0,node3:1;node2
1617112199058;1617112244641;1617112244653;1617112244654;1647;1;54;node1:0,node2:1;node3
1617112199059;1617112244694;1617112244709;1617112244710;1648;1;26;node1:0,node3:1;node2
1617112199060;1617112244706;1617112244727;1617112244728;1649;1;24;node1:0,node2:1;node3
1617112199063;1617112244744;1617112244756;1617112244757;1650;1;19;node1:0,node3:1;node2
1617112199063;1617112244771;1617112244794;1617112244795;1651;1;23;node1:0,node2:1;node3
1617112199064;1617112244805;1617112244824;1617112244825;1652;1;32;node1:0,node3:1;node2
1617112199065;1617112244853;1617112244875;1617112244876;1653;1;28;node1:0,node2:1;node3
1617112199066;1617112244870;1617112244889;1617112244891;1654;1;26;node1:0,node3:1;node2
1617112199067;1617112244909;1617112244929;1617112244931;1655;2;40;node1:0,node3:1;node2
1617112199067;1617112244936;1617112244968;1617112244969;1656;1;36;node1:0,node2:1;node3
1617112199068;1617112244977;1617112244997;1617112244998;1657;1;24;node1:0,node3:1;node2
1617112199069;1617112245032;1617112245065;1617112245067;1658;1;30;node1:0,node2:1;node3
1617112199070;1617112245054;1617112245077;1617112245079;1659;2;22;node1:0,node3:1;node2
1617112199070;1617112245085;1617112245100;1617112245101;1660;2;22;node1:0,node3:1;node2
1617112199073;1617112245113;1617112245132;1617112245134;1661;1;23;node1:0,node2:2;node3
1617112199074;1617112245159;1617112245180;1617112245181;1662;1;28;node1:0,node3:1;node2
1617112199074;1617112245177;1617112245198;1617112245199;1663;1;23;node1:0,node2:1;node3
1617112199075;1617112245198;1617112245224;1617112245225;1664;2;25;node1:0,node3:1;node2
1617112199076;1617112245246;1617112245262;1617112245263;1665;1;20;node1:0,node2:1;node3
1617112199077;1617112245288;1617112245298;1617112245299;1666;1;35;node1:0,node3:1;node2
1617112199078;1617112245308;1617112245329;1617112245330;1667;1;12;node1:0,node2:2;node3
1617112199078;1617112245331;1617112245352;1617112245354;1668;2;18;node1:0,node3:1;node2
1617112199080;1617112245356;1617112245374;1617112245375;1670;1;12;node1:0,node2:2;node3
1617112199079;1617112245371;1617112245387;1617112245392;1669;2;15;node1:0,node3:1;node2
1617112199083;1617112245397;1617112245414;1617112245416;1672;1;11;node1:0,node2:2;node3
1617112199083;1617112245401;1617112245418;1617112245420;1671;2;11;node1:0,node3:1;node2
1617112199084;1617112245426;1617112245443;1617112245445;1673;2;11;node1:0,node3:1;node2
1617112199085;1617112245438;1617112245452;1617112245453;1674;1;12;node1:0,node2:2;node3
